,FullName,URL
191,Sandra Brown,https://www.goodreads.com/book/show/41964246-outfox?from_search=true&from_srp=true&qid=C25CqaOzJY&rank=1
192,Timothy C. Winegard,https://www.goodreads.com/book/show/130520.The_Mosquito_Coast?from_search=true&from_srp=true&qid=EOrZtZqGRD&rank=1
193,Tessa Dare,https://www.goodreads.com/book/show/40972652-the-wallflower-wager?from_search=true&from_srp=true&qid=vvari1vpI8&rank=1
194,J.R. Ward,https://www.goodreads.com/book/show/42731069-blood-truth?from_search=true&from_srp=true&qid=i5z8Mv3zQ2&rank=1
195,Katherine Center,https://www.goodreads.com/book/show/41150382-things-you-save-in-a-fire?from_search=true&from_srp=true&qid=UymqQwk0lj&rank=1
196,Robison Wells,https://www.goodreads.com/book/show/1829709.The_Final_Warning?from_search=true&from_srp=true&qid=RxQppnp28v&rank=1
197,Maria Semple,https://www.goodreads.com/book/show/13526165-where-d-you-go-bernadette?from_search=true&from_srp=true&qid=WBhm9J1lqk&rank=1
198,Karin Slaughter,https://www.goodreads.com/book/show/42599605-the-last-widow?from_search=true&from_srp=true&qid=IIeNxdwQg2&rank=1
199,Alex North,https://www.goodreads.com/book/show/51540935-the-whisper-man?from_search=true&from_srp=true&qid=Taa2U0VcZg&rank=1
200,Douglas Preston,https://www.goodreads.com/book/show/43522585-old-bones?from_search=true&from_srp=true&qid=0N9gQ5oEsU&rank=1
201,Lincoln Child,https://www.goodreads.com/book/show/43522585-old-bones?from_search=true&from_srp=true&qid=0N9gQ5oEsU&rank=1
202,Philippa Gregory,https://www.goodreads.com/book/show/43015674-tidelands?from_search=true&from_srp=true&qid=mOmDme4HRb&rank=1
203,Louise Penny,https://www.goodreads.com/book/show/44034500-a-better-man?from_search=true&from_srp=true&qid=CbJEdgCurG&rank=1
204,Ilona Andrews,https://www.goodreads.com/book/show/41088576-sapphire-flames?from_search=true&from_srp=true&qid=rAgWGcghuq&rank=1
205,David Lagercrantz,https://www.goodreads.com/book/show/42846882-the-girl-who-lived-twice?from_search=true&from_srp=true&qid=TmQm6uvzWq&rank=1
206,Fern Michaels,https://www.goodreads.com/book/show/29541797-the-hot-shot?from_search=true&from_srp=true&qid=OuXQztTl1j&rank=1
207,William Kent Krueger,https://www.goodreads.com/book/show/25813942-this-tender-land?from_search=true&from_srp=true&qid=JnAxunQDs3&rank=1
208,Lara Prescott,https://www.goodreads.com/book/show/40700317-the-secrets-we-kept?from_search=true&from_srp=true&qid=VKkOMD3CCj&rank=1
209,Jonathan Cahn,https://www.goodreads.com/book/show/26252859-the-hidden-oracle?from_search=true&from_srp=true&qid=ZEFexaDW59&rank=1
210,Ann Cleeves,https://www.goodreads.com/book/show/43263552-the-long-call?from_search=true&from_srp=true&qid=4a1KPoEO5Q&rank=1
211,Jeffrey Archer,https://www.goodreads.com/book/show/43263542-nothing-ventured?from_search=true&from_srp=true&qid=a0tlUgN6yv&rank=1
212,Howard Roughan,https://www.goodreads.com/book/show/20409231-killer-instinct?from_search=true&from_srp=true&qid=hGKiZViOUw&rank=1
213,Reed Farrel Coleman,https://www.goodreads.com/book/show/43381651-robert-b-parker-s-the-bitterest-pill?from_search=true&from_srp=true&qid=VrtOO0LbvY&rank=1
214,Salman Rushdie,https://www.goodreads.com/book/show/43811212-quichotte?from_search=true&from_srp=true&qid=DAlGXij4uu&rank=1
215,Atticus,https://www.goodreads.com/book/show/43838655-the-truth-about-magic?from_search=true&from_srp=true&qid=fkQ4D5FUje&rank=1
216,Jack Du Brul,https://www.goodreads.com/book/show/43782969-the-titanic-secret?from_search=true&from_srp=true&qid=YbTUEz95kR&rank=1
217,Craig Johnson,https://www.goodreads.com/book/show/43794719-land-of-wolves?from_search=true&from_srp=true&qid=YV0w1WX3o9&rank=1
218,Jacqueline Woodson,https://www.goodreads.com/book/show/43697186-red-at-the-bone?from_search=true&from_srp=true&qid=THvF0LsKaT&rank=1
219,Natasha Lester,https://www.goodreads.com/book/show/43522593-the-paris-orphan?from_search=true&from_srp=true&qid=PaQ2XBJUqY&rank=1
220,Joe Abercrombie,https://www.goodreads.com/book/show/35606041-a-little-hatred?from_search=true&from_srp=true&qid=d7u4BiedKV&rank=1
221,Ta-Nehisi Coates,https://www.goodreads.com/book/show/43982054-the-water-dancer?from_search=true&from_srp=true&qid=BXCYBt10D6&rank=1
222,Ann Patchett,https://www.goodreads.com/book/show/44318414-the-dutch-house?from_search=true&from_srp=true&qid=yD5LxYvoSW&rank=1
223,Demi Moore,https://www.goodreads.com/book/show/8537327-inside-out-back-again?from_search=true&from_srp=true&qid=D4cRR0COeS&rank=1
224,Alice Hoffman,https://www.goodreads.com/book/show/43822062-the-world-that-we-knew?from_search=true&from_srp=true&qid=SXRU8QYrym&rank=1
225,Sara Quin,https://www.goodreads.com/book/show/1087204.Ouran_High_School_Host_Club_Vol_1?from_search=true&from_srp=true&qid=NPbejtvq1D&rank=1
226,Tegan Quin,https://www.goodreads.com/book/show/1087204.Ouran_High_School_Host_Club_Vol_1?from_search=true&from_srp=true&qid=NPbejtvq1D&rank=1
227,Kyle Mills,https://www.goodreads.com/book/show/43809509-lethal-agent?from_search=true&from_srp=true&qid=xMZ5Qa5y0E&rank=1
228,Jodi Picoult,https://www.goodreads.com/book/show/39072210-a-spark-of-light?from_search=true&from_srp=true&qid=74avFZK5Gs&rank=1
229,Stephen Chbosky,https://www.goodreads.com/book/show/43522576-imaginary-friend?from_search=true&from_srp=true&qid=fvL6ktEsFe&rank=1
230,Therese Anne Fowler,https://www.goodreads.com/book/show/37638194-a-well-behaved-woman?from_search=true&from_srp=true&qid=GWFRN3G9ry&rank=1
231,Joe Hill,https://www.goodreads.com/book/show/43801817-full-throttle?from_search=true&from_srp=true&qid=Pmzb3CrPh0&rank=1
232,Dave Asprey,https://www.goodreads.com/book/show/844355.The_Ultimates_Volume_1?from_search=true&from_srp=true&qid=QYzAECjbpg&rank=1
233,Jojo Moyes,https://www.goodreads.com/book/show/43925876-the-giver-of-stars?from_search=true&from_srp=true&qid=04TDgZP9pq&rank=1
234,Leigh Bardugo,https://www.goodreads.com/book/show/43263680-ninth-house?from_search=true&from_srp=true&qid=0UxJ7MBBJm&rank=1
235,Sally Field,https://www.goodreads.com/book/show/29236380-girl-in-pieces?from_search=true&from_srp=true&qid=HpspKfD4Dz&rank=1
236,Elton John,https://www.goodreads.com/book/show/10429045-shatter-me?from_search=true&from_srp=true&qid=CvyjDBkTpM&rank=1
237,Elizabeth Strout,https://www.goodreads.com/book/show/43984883-olive-again?from_search=true&from_srp=true&qid=CxibZx71EK&rank=1
238,Nelson DeMille,https://www.goodreads.com/book/show/44155068-the-deserter?from_search=true&from_srp=true&qid=WeP73GmqaI&rank=1
239,Alex DeMille,https://www.goodreads.com/book/show/44155068-the-deserter?from_search=true&from_srp=true&qid=WeP73GmqaI&rank=1
240,John Lithgow,https://www.goodreads.com/book/show/33376257-after-the-fall?from_search=true&from_srp=true&qid=THff8d4oP6&rank=1
241,Charlie Mackesy,https://www.goodreads.com/book/show/43708884-the-boy-the-mole-the-fox-and-the-horse?from_search=true&from_srp=true&qid=rRRTLFbnVG&rank=1
242,Brent Weeks,https://www.goodreads.com/book/show/30169100-the-burning-white?from_search=true&from_srp=true&qid=W9FgR9JIFa&rank=1
243,Edmund Morris,https://www.goodreads.com/book/show/33555347-crime-scene?from_search=true&from_srp=true&qid=UAcJCStWPq&rank=1
244,John le Carré,https://www.goodreads.com/book/show/43904017-agent-running-in-the-field?from_search=true&from_srp=true&qid=SG0TzyKo0P&rank=1
245,Rhett McLaughlin,https://www.goodreads.com/book/show/44034616-the-lost-causes-of-bleak-creek?from_search=true&from_srp=true&qid=sPCqYP6hHo&rank=1
246,Link Neal,https://www.goodreads.com/book/show/44034616-the-lost-causes-of-bleak-creek?from_search=true&from_srp=true&qid=sPCqYP6hHo&rank=1
247,Lance Rubin,https://www.goodreads.com/book/show/44034616-the-lost-causes-of-bleak-creek?from_search=true&from_srp=true&qid=sPCqYP6hHo&rank=1
248,André Aciman,https://www.goodreads.com/book/show/125097386-find-me?from_search=true&from_srp=true&qid=sRasHRGm8J&rank=1
249,Richard Paul Evans,https://www.goodreads.com/book/show/44451900-noel-street?from_search=true&from_srp=true&qid=JQImON4wAX&rank=1
250,Boyd Morrison,https://www.goodreads.com/book/show/43383665-final-option?from_search=true&from_srp=true&qid=OMUxZiE8dm&rank=1
251,Erin Morgenstern,https://www.goodreads.com/book/show/43575115-the-starless-sea?from_search=true&from_srp=true&qid=w9SkUdI9Aw&rank=1
252,Donald Trump Jr,https://www.goodreads.com/book/show/22522808-trigger-warning?from_search=true&from_srp=true&qid=iY9wDwf2yG&rank=1
253,Mary Higgins Clark,https://www.goodreads.com/book/show/41745605-kiss-the-girls-and-make-them-cry?from_search=true&from_srp=true&qid=DfjoarM3Ws&rank=1
254,Daniel H. Wilson,https://www.goodreads.com/book/show/44148860-the-andromeda-evolution?from_search=true&from_srp=true&qid=d0bOHPigcv&rank=1
255,Kevin Wilson,https://www.goodreads.com/book/show/42519313-nothing-to-see-here?from_search=true&from_srp=true&qid=dFJnCe4Gqc&rank=1
256,Anonymous,https://www.goodreads.com/book/show/20706320-a-grimm-warning?from_search=true&from_srp=true&qid=Q3kt5YTuvw&rank=1
257,Ace Atkins,https://www.goodreads.com/book/show/44297198-robert-b-parker-s-angel-eyes?from_search=true&from_srp=true&qid=tT76b7MgBw&rank=1
258,Marc Cameron,https://www.goodreads.com/book/show/44434239-tom-clancy-code-of-honor?from_search=true&from_srp=true&qid=sDxdUIBLmK&rank=1
259,Anthony Doerr,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see?from_search=true&from_srp=true&qid=VWEWAJLLWI&rank=1
260,Andrzej Sapkowski,https://www.goodreads.com/book/show/40603587-the-last-wish?from_search=true&from_srp=true&qid=RmMHXq5VIK&rank=1
261,Kiley Reid,https://www.goodreads.com/book/show/43923951-such-a-fun-age?from_search=true&from_srp=true&qid=igbCssepcp&rank=1
262,Ann Napolitano,https://www.goodreads.com/book/show/45294613-dear-edward?from_search=true&from_srp=true&qid=5twXfTD5fh&rank=1
263,Caroline Kepnes,https://www.goodreads.com/book/show/17347634-me-before-you?from_search=true&from_srp=true&qid=ANtAdO77K6&rank=1
264,Liz Moore,https://www.goodreads.com/book/show/43834909-long-bright-river?from_search=true&from_srp=true&qid=Gwjubgf73x&rank=1
265,Frances Liardet,https://www.goodreads.com/book/show/40910268-we-must-be-brave?from_search=true&from_srp=true&qid=6uORvZiMqz&rank=1
266,Jeanine Cummins,https://www.goodreads.com/book/show/45046527-american-dirt?from_search=true&from_srp=true&qid=4KtSvHGZGa&rank=1
267,William Gibson,https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency?from_search=true&from_srp=true&qid=B9uQOWZaHD&rank=1
268,Kim Michele Richardson,https://www.goodreads.com/book/show/40914165-the-book-woman-of-troublesome-creek?from_search=true&from_srp=true&qid=VztEwkt61k&rank=1
269,Lisa Gardner,https://www.goodreads.com/book/show/45735479-when-you-see-me?from_search=true&from_srp=true&qid=QIjI8icziX&rank=1
270,Abi Daré,https://www.goodreads.com/book/show/50214741-the-girl-with-the-louding-voice?from_search=true&from_srp=true&qid=jFUkBtTPxZ&rank=1
271,Erica Bauermeister,https://www.goodreads.com/book/show/41150498-the-scent-keeper?from_search=true&from_srp=true&qid=SQSwGpak9H&rank=1
272,Diane Keaton,https://www.goodreads.com/book/show/9850443-the-sisters-brothers?from_search=true&from_srp=true&qid=ZFo4YKllcD&rank=1
273,Mary Kubica,https://www.goodreads.com/book/show/50748999-the-other-mrs?from_search=true&from_srp=true&qid=F2HwCqBou9&rank=1
274,David Enrich,https://www.goodreads.com/book/show/43615.The_Gunslinger?from_search=true&from_srp=true&qid=DbCw8bZqFP&rank=1
275,Graham Moore,https://www.goodreads.com/book/show/51211417-the-holdout?from_search=true&from_srp=true&qid=341bs2w2vV&rank=1
276,Simone St. James,https://www.goodreads.com/book/show/45885644-the-sun-down-motel?from_search=true&from_srp=true&qid=XmuQwca1DE&rank=1
277,Colum McCann,https://www.goodreads.com/book/show/50732671-apeirogon?from_search=true&from_srp=true&qid=Xop4Fo9WY1&rank=1
278,Sarah J. Maas,https://www.goodreads.com/book/show/44778083-house-of-earth-and-blood?from_search=true&from_srp=true&qid=nPAOutJI6S&rank=1
279,Amanda Eyre Ward,https://www.goodreads.com/book/show/45754807-the-jetsetters?from_search=true&from_srp=true&qid=WAQYEhiR5T&rank=1
280,James McBride,https://www.goodreads.com/book/show/51045613-deacon-king-kong?from_search=true&from_srp=true&qid=7qXsRoVe3j&rank=1
281,Louise Erdrich,https://www.goodreads.com/book/show/43721059-the-night-watchman?from_search=true&from_srp=true&qid=TTLdhQq8Sa&rank=1
282,Lucy Foley,https://www.goodreads.com/book/show/37642030-the-hunting-party?from_search=true&from_srp=true&qid=jMwAeSoxgz&rank=1
283,Lily King,https://www.goodreads.com/book/show/45289222-writers-lovers?from_search=true&from_srp=true&qid=yDrFfrk2Ex&rank=1
284,Graham Brown,https://www.goodreads.com/book/show/51805367-journey-of-the-pharaohs?from_search=true&from_srp=true&qid=54wbPsNUFC&rank=1
285,Rebecca Serle,https://www.goodreads.com/book/show/50093704-in-five-years?from_search=true&from_srp=true&qid=bWLbaZD5Lq&rank=1
286,Hilary Mantel,https://www.goodreads.com/book/show/54860229-the-mirror-the-light?from_search=true&from_srp=true&qid=PUUa88RaZ5&rank=1
287,Kate Elizabeth Russell,https://www.goodreads.com/book/show/44890081-my-dark-vanessa?from_search=true&from_srp=true&qid=q75uPcmr4k&rank=1
288,Rae Carson,https://www.goodreads.com/book/show/45452530-resistance-reborn?from_search=true&from_srp=true&qid=nU6oXDSmjS&rank=1
289,Kirsten Alexander,https://www.goodreads.com/book/show/51202457-lost-boy-found?from_search=true&from_srp=true&qid=7NTkCZOb3w&rank=1
290,Kathy Reichs,https://www.goodreads.com/book/show/46212909-a-conspiracy-of-bones?from_search=true&from_srp=true&qid=grZViBArDo&rank=1
291,N.K. Jemisin,https://www.goodreads.com/book/show/42074525-the-city-we-became?from_search=true&from_srp=true&qid=xygiDWrIz2&rank=1
292,Emily St. John Mandel,https://www.goodreads.com/book/show/45754981-the-glass-hotel?from_search=true&from_srp=true&qid=2LmaSApn42&rank=1
293,Terry McMillan,https://www.goodreads.com/book/show/49819833-it-s-not-all-downhill-from-here?from_search=true&from_srp=true&qid=xAue3hUZdR&rank=1
294,Elizabeth Wetmore,https://www.goodreads.com/book/show/52377380-valentine?from_search=true&from_srp=true&qid=tkuRuOS8fI&rank=1
295,Colton Underwood,https://www.goodreads.com/book/show/359.The_Salmon_of_Doubt?from_search=true&from_srp=true&qid=TNqe70adrS&rank=1
296,Andrew Bourelle,https://www.goodreads.com/book/show/50759776-texas-outlaw?from_search=true&from_srp=true&qid=1B3ys9br7p&rank=1
297,Anne Tyler,https://www.goodreads.com/book/show/46014983-redhead-by-the-side-of-the-road?from_search=true&from_srp=true&qid=qqOuoFRgaF&rank=1
298,Grady Hendrix,https://www.goodreads.com/book/show/44074800-the-southern-book-club-s-guide-to-slaying-vampires?from_search=true&from_srp=true&qid=BSZgHrciWt&rank=1
299,Andrew Holmes,https://www.goodreads.com/book/show/19346451-the-revenge-of-seven?from_search=true&from_srp=true&qid=C8eTTWibln&rank=1
300,Veronica Roth,https://www.goodreads.com/book/show/52486678-chosen-ones?from_search=true&from_srp=true&qid=YFzJhtSjRh&rank=1
301,John Scalzi,https://www.goodreads.com/book/show/38322550-the-last-emperox?from_search=true&from_srp=true&qid=qfXaq2k9JK&rank=1
302,Jack Carr,https://www.goodreads.com/book/show/49700206-savage-son?from_search=true&from_srp=true&qid=dMty472VAp&rank=1
303,Sue Monk Kidd,https://www.goodreads.com/book/show/52698452-the-book-of-longings?from_search=true&from_srp=true&qid=u2e28whICU&rank=1
304,Jim Kwik,https://www.goodreads.com/book/show/22909327-limitless?from_search=true&from_srp=true&qid=BEzoAtw5Nt&rank=1
305,Vivek H. Murthy,https://www.goodreads.com/book/show/140075.All_Together_Dead?from_search=true&from_srp=true&qid=kmlrvrFXDG&rank=1
306,Lawrence Wright,https://www.goodreads.com/book/show/52669505-the-end-of-october?from_search=true&from_srp=true&qid=fhri0B5Rg0&rank=1
307,Emma Straub,https://www.goodreads.com/book/show/51907346-all-adults-here?from_search=true&from_srp=true&qid=1ZaJhTubHe&rank=1
308,Martha Wells,https://www.goodreads.com/book/show/52381770-network-effect?from_search=true&from_srp=true&qid=JLQpgQD5S6&rank=1
309,Willie Mays,https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore?from_search=true&from_srp=true&qid=IA6odFNAZj&rank=1
310,John Shea,https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore?from_search=true&from_srp=true&qid=IA6odFNAZj&rank=1
311,Christopher Moore,https://www.goodreads.com/book/show/52216445-shakespeare-for-squirrels?from_search=true&from_srp=true&qid=WQV2QH4h5D&rank=1
312,Alka Joshi,https://www.goodreads.com/book/show/50607466-the-henna-artist?from_search=true&from_srp=true&qid=Sdet2S6ERK&rank=1
313,Scott Turow,https://www.goodreads.com/book/show/41883932-furious-hours?from_search=true&from_srp=true&qid=4xuXTcbfQJ&rank=1
314,Emily Henry,https://www.goodreads.com/book/show/52867387-beach-read?from_search=true&from_srp=true&qid=r62BDIoJ7z&rank=1
315,Curtis Sittenfeld,https://www.goodreads.com/book/show/50253429-rodham?from_search=true&from_srp=true&qid=lDCdyO51UI&rank=1
316,Barbara Delinsky,https://www.goodreads.com/book/show/51170683-a-week-at-the-shore?from_search=true&from_srp=true&qid=d5oVEydhde&rank=1
317,Richard Haass,https://www.goodreads.com/book/show/228665.The_Eye_of_the_World?from_search=true&from_srp=true&qid=7q2zSkUaUG&rank=1
318,Ron Chernow,https://www.goodreads.com/book/show/21718.Blindsighted?from_search=true&from_srp=true&qid=TpehCkQlBc&rank=1
319,Chimamanda Ngozi Adichie,https://www.goodreads.com/book/show/15796700-americanah?from_search=true&from_srp=true&qid=sg6ul6ApCv&rank=1
320,Brit Bennett,https://www.goodreads.com/book/show/51791252-the-vanishing-half?from_search=true&from_srp=true&qid=PP6QgiLrpY&rank=1
321,Susan Elizabeth Phillips,https://www.goodreads.com/book/show/53067519-dance-away-with-me?from_search=true&from_srp=true&qid=oVzU0YIV2p&rank=1
322,Connie Schultz,https://www.goodreads.com/book/show/50739740-the-daughters-of-erietown?from_search=true&from_srp=true&qid=i33O7ATMIq&rank=1
323,Kim Harrison,https://www.goodreads.com/book/show/50819846-american-demon?from_search=true&from_srp=true&qid=ZEptrIvKoa&rank=1
324,Max Brooks,https://www.goodreads.com/book/show/52454426-devolution?from_search=true&from_srp=true&qid=Zo92anwQJB&rank=1
325,Yaa Gyasi,https://www.goodreads.com/book/show/27071490-homegoing?from_search=true&from_srp=true&qid=NXyR9Ponku&rank=1
326,Julie Clark,https://www.goodreads.com/book/show/52652923-the-last-flight?from_search=true&from_srp=true&qid=uydWdESE5T&rank=1
327,Silvia Moreno-Garcia,https://www.goodreads.com/book/show/53152636-mexican-gothic?from_search=true&from_srp=true&qid=vfEzuVY9Wm&rank=1
328,J. Courtney Sullivan,https://www.goodreads.com/book/show/48889985-friends-and-strangers?from_search=true&from_srp=true&qid=k10usJQpa5&rank=1
329,Susan Wiggs,https://www.goodreads.com/book/show/48613318-the-lost-and-found-bookshop?from_search=true&from_srp=true&qid=MHc43SGyfe&rank=1
330,Jacob Soboroff,https://www.goodreads.com/book/show/5148.A_Separate_Peace?from_search=true&from_srp=true&qid=EAqKTtFfj1&rank=1
331,Jim Carrey,https://www.goodreads.com/book/show/52914416-memoirs-and-misinformation?from_search=true&from_srp=true&qid=6TNqugY5df&rank=1
332,Dana Vachon,https://www.goodreads.com/book/show/52914416-memoirs-and-misinformation?from_search=true&from_srp=true&qid=6TNqugY5df&rank=1
333,Hank Green,https://www.goodreads.com/book/show/49003616-a-beautifully-foolish-endeavor?from_search=true&from_srp=true&qid=gelDj1bZVu&rank=1
334,Jim Butcher,https://www.goodreads.com/book/show/49381341-peace-talks?from_search=true&from_srp=true&qid=NqqxDLj0wG&rank=1
335,David Mitchell,https://www.goodreads.com/book/show/52597312-utopia-avenue?from_search=true&from_srp=true&qid=AgcVzqDNdq&rank=1
336,Tucker Axum III,https://www.goodreads.com/book/show/49089446-cajun-justice?from_search=true&from_srp=true&qid=BOAEQPZWon&rank=1
